  2009      1     13      1     30      0     -93.09      21.72     -35.80     -39.27 
  2009      1     13      2      0      0     -90.11      21.72     -25.71     -45.55 
  2009      1     13      2     30      0     -85.49      21.70      -7.68     -17.56 
  2009      1     13      3      0      0     -71.64      21.70      -2.62      10.48 
  2009      1     13      3     30      0     -58.45      21.71       2.92       5.06 
  2009      1     13      4      0      0     -39.60      21.74      -3.77       1.06 
  2009      1     13      4     30      0     -19.01      21.74       4.93      -1.78 
  2009      1     13      5      0      0       1.96      21.75      -0.01       2.15 
  2009      1     13      5     30      0      16.58      21.74      15.40      -2.62 
  2009      1     13      6      0      0      28.99      21.71       8.88      -0.08 
  2009      1     13      6     30      0      42.36      21.67       7.31      -4.49 
  2009      1     13      7      0      0      44.57      21.65       2.41      -3.02 
  2009      1     13      7     30      0      49.67      21.63       1.71      -4.49 
  2009      1     13      8      0      0      48.42      21.62       0.22      -0.02 
  2009      1     13      8     30      0      51.21      21.61       0.58      -2.24 
  2009      1     13      9      0      0      48.90      21.60       1.83       2.68 
  2009      1     13      9     30      0      38.42      21.59       0.21      -1.32 
  2009      1     13     10      0      0      26.01      21.58      -3.88       3.72 
  2009      1     13     10     30      0      12.83      21.59       2.13      33.97 
  2009      1     13     11      0      0      -0.93      21.59      16.20      34.91 
  2009      1     13     11     30      0      -7.47      21.60      -2.81      18.17 
  2009      1     13     12      0      0     -19.01      21.62     -11.88      24.86 
  2009      1     13     12     30      0     -30.07      21.63       4.28      28.91 
  2009      1     13     13      0      0     -32.19      21.64       5.45      34.02 
  2009      1     13     13     30      0     -34.21      21.64      -0.44      19.78 
  2009      1     13     14      0      0     -34.40      21.62      -3.58      19.26 
  2009      1     13     14     30      0     -24.88      21.62      -0.88       6.98 
  2009      1     13     15      0      0     -17.18      21.63      -3.48      22.75 
  2009      1     13     15     30      0     -10.45      21.64       5.77      39.11 
  2009      1     13     16      0      0      11.29      21.65     -12.70      19.68 
  2009      1     13     16     30      0      24.66      21.67       4.61      26.77 
  2009      1     13     17      0      0      31.68      21.68      -9.75       5.44 
  2009      1     13     17     30      0      43.04      21.70      -3.13      23.76 
  2009      1     13     18      0      0      41.78      21.71      -2.14      16.50 
  2009      1     13     18     30      0      45.06      21.72      -4.44      -0.50 
  2009      1     13     19      0      0      44.67      21.73     -20.40      -7.70 
  2009      1     13     19     30      0      35.82      21.73     -15.00       3.22 
  2009      1     13     20      0      0      31.11      21.72     -20.37     -22.47 
  2009      1     13     20     30      0      26.20      21.73       1.56      -6.27 
  2009      1     13     21      0      0      20.24      21.73       2.85      -7.05 
  2009      1     13     21     30      0      11.48      21.74       7.19      -2.05 
  2009      1     13     22      0      0      10.33      21.76       3.18      -7.88 
  2009      1     13     22     30      0      -0.93      21.78      13.26      -9.85 
  2009      1     13     23      0      0     -18.34      21.81       8.68      -8.68 
  2009      1     13     23     30      0     -33.83      21.85       4.76      -7.78 
  2009      1     14      0      0      0     -42.10      21.88      27.16      35.11 
  2009      1     14      0     30      0     -25.07      21.91      27.16      35.13 
  2009      1     14      1      0      0     -46.81      21.98      25.39      31.93 
  2009      1     14      1     30      0     -89.24      22.15      21.99      37.68 
  2009      1     14      2      0      0     -83.28      22.27      -0.51      23.95 
  2009      1     14      2     30      0     -72.31      22.41       7.72      13.47 
  2009      1     14      3      0      0     -75.19      22.56       6.84      -2.52 
  2009      1     14      3     30      0     -60.19      22.79     -10.58      -7.19 
  2009      1     14      4      0      0     -42.68      23.04     -24.27      -0.53 
  2009      1     14      4     30      0     -18.72      23.25     -36.23      -7.82 
  2009      1     14      5      0      0       7.25      23.51     -36.23     -27.91 
  2009      1     14      5     30      0      16.39      23.75     -36.15     -32.51 
  2009      1     14      6      0      0      31.20      23.90     -32.67     -18.70 
  2009      1     14      6     30      0      30.82      24.01     -14.94     -12.40 
  2009      1     14      7      0      0      42.75      24.09      -3.53     -27.31 
